engine,scenario_id,route,decision_time_us,latency_ms,cost_usd,success,reward,agreement_with_rule,ctx_network_latency_ms,ctx_connectivity,ctx_cpu_available,ctx_priority,ctx_batch_size,ctx_cost_budget_usd,ctx_model_size_mb
DecisionTree,82,cloud,43.233,240.058,0.0136,True,-34.045,True,122.54228180708148,1,40.48301001520346,4,16,5.0,40.0
DecisionTree,83,edge,42.995,36.792,2e-05,True,-0.486,True,205.23022468252574,1,45.83451763164744,3,32,1.0,22.5
DecisionTree,84,hybrid,43.435,114.371,0.008,True,-22.288,True,197.64285581457764,1,20.525770808404257,2,16,2.0,40.0
DecisionTree,85,edge,43.426,53.413,2e-05,True,-2.05,True,182.42967178095319,1,40.73112384711277,3,16,2.0,22.5
DecisionTree,86,cloud,52.532,109.343,0.0136,True,-32.239,True,67.12415906698492,1,30.993555425208108,3,16,1.0,22.5
DecisionTree,87,edge,45.431,30.651,2e-05,True,-0.382,True,210.2415062997934,1,45.74707764271998,2,16,5.0,40.0
DecisionTree,88,edge,43.956,37.311,2e-05,True,1.053,True,95.65399670900874,1,58.44694123096508,3,8,1.0,22.5
DecisionTree,89,cloud,43.141,168.953,0.0068,True,-26.201,False,99.21047564711864,1,53.657146308860796,4,8,2.0,40.0
DecisionTree,90,hybrid,42.686,104.859,0.004,True,-12.701,True,159.14215459985033,1,49.453039005084875,3,8,2.0,22.5
DecisionTree,91,cloud,43.142,135.373,0.0136,True,-40.156,False,95.19905496049034,1,56.71253193669999,4,16,5.0,22.5
DecisionTree,92,hybrid,43.488,87.868,0.008,True,-19.274,True,125.27604144817883,1,35.890914800243934,3,16,2.0,22.5
DecisionTree,93,hybrid,43.729,140.871,0.008,True,-23.015,True,182.28349993453105,1,26.661715366607208,3,16,2.0,22.5
DecisionTree,94,edge,43.74,39.184,2e-05,True,0.315,True,129.83292774849093,1,45.614686624052794,2,16,5.0,22.5
DecisionTree,95,hybrid,43.556,138.629,0.016,True,-34.448,True,214.83853368508176,1,63.146681437102814,4,32,5.0,40.0
DecisionTree,96,edge,43.033,33.088,2e-05,True,1.025,True,161.13166194789872,1,62.90081385471146,2,32,5.0,40.0
DecisionTree,97,edge,42.569,29.177,2e-05,True,-0.211,True,173.20781105584297,1,44.46172882539612,2,16,1.0,40.0
DecisionTree,98,cloud,43.511,264.149,0.0272,True,-68.598,True,224.06490893368883,1,28.71738111947607,4,32,2.0,40.0
DecisionTree,99,cloud,43.643,138.561,0.0136,True,-28.269,False,80.20920742933339,1,50.46775124205368,2,16,1.0,22.5
RandomForest,0,edge,11722.949,45.844,2e-05,True,1.094,True,82.63277814315299,1,45.12578776156253,2,8,5.0,40.0
RandomForest,1,edge,11912.966,43.097,2e-05,True,1.07,True,165.74621416566401,1,59.168669124159514,3,32,5.0,22.5
